web-scraper-order,web-scraper-start-url,Pagination,Title,Comment Pagination,Comment,Comment Link,Comment Link-href
"1679815961-249","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p>I'm a bit tired so I won't go in depth about stuff again, but I do see what you mean on all points, and like let's be honest, if the reactions were this disproportionate then I probably also did a shoddy job as portraying things in a decent way.</p>
<p>Although, with my vision of this world and these characters, despite all the things I've read here, if I had to rewrite this scene I'd do it the same.</p>
<p>There will be more of the guildmaster later so everyone can be mad again（　´∀｀）hahah…</p>
<p>And finally, let me say that if I'm still here talking instead of deleting and blocking, it does mean that I think everyone here is still acting perfectly fine. I've been a bit snarky with my real world punchline but that's just my tired sense of humor. Don't take it to heart, I do appreciate everyone's feedback, positive or negative, as long as no one's being a jerk about it. <span style=""font-size: 0.9em""><span style=""font-weight: 400""> (｀• ω •´)ｂ</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7691318#comment-7691318"
"1679815961-250","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7685474#comment-7685474"
"1679815961-251","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p>Nice catch, thanks <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)ｂ</span></span></p>
<p><span style=""font-size: 0.9em""><span style=""font-weight: 400"">She was worried about asking the vampires about it considering how the one in Skyreach reacted. Who knows if she ever dares bring up the topic again now after what happened.</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7685869#comment-7685869"
"1679815961-252","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p>I'd rather spend my time writing than policing every comment, so I've gone ahead and deleted whole threads, some people got caught in the crossfire, can't be helped. Only the troublemakers have been blocked however. <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7686167#comment-7686167"
"1679815961-253","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p>You don't say! It is what it is, guess history has shown that this wasn't enough of a reminder for the Saints to think twice about summoning heroes, or the guildmaster wouldn't ever go through the effort of doing this in the first place (´･ᴗ･ ` )</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7689291#comment-7689291"
"1679815961-254","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p>Kuli is VERY old. ;)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7690814#comment-7690814"
"1679815961-255","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p>It's not like this, i never pretended to be perfect, and I never expected to paint the guildmaster as explicitly a good guy. It's a character doing things.</p>
<p>I'm just tired of this whole topic by now... If you want to give feedback you can. But trust me, some of the shit I received can only be called insults, and I think nobody would be happy with that...</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7721943#comment-7721943"
"1679815961-256","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1078805/chapter-31-filters","Chapter 31 - Filters","","<p>No info dumping here, I try my best to reveal her past bit by bit, I think the internal monologue is the best place to peer into her personality. And haters gonna hate indeed... I don't even react to them anymore (´∀｀)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1078805?comment=7808357#comment-7808357"
"1679816105-257","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1079704/chapter-32-investments","Chapter 32 - Investments","","<p>But I am the GM ^(#｀∀ ´)_Ψ AHAHAHAHAH</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1079704?comment=7693210#comment-7693210"
"1679816105-258","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1079704/chapter-32-investments","Chapter 32 - Investments","","<p>If I go in detail about everything we'll still be in town 40 chapters later. I don't think anyone wants that, and if you do, you're reading a story from the wrong author. (¯▿¯)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1079704?comment=7690765#comment-7690765"
"1679816105-259","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1079704/chapter-32-investments","Chapter 32 - Investments","","<p>Hmm, yeah I see what you mean. These details are things I think about. Just that I cut the thinking part from the script, exactly for the sake of flow, not of logic but of pacing.</p>
<p>For example, on the weapon choice. Alith's going for 'war sickles', or kamas, essentially, because she used to defend herself from forest animals with her sickle as an herbalist. Meanwhile Sofia is going for a flanged mace and buckler on the guildmaster's recommendation, as these are quite convenient to carry and to use, especially for someone who doesn't have much experience with wielding weapons. And she skimps on the quality of her own set because she only bought it as a backup/last resort in the first place, since she will always try to be the back-line in fights.</p>
<p>All thing I've taken into account while the characters chose their equipment but I've not included exactly to try making the chapter nicer to read.</p>
<p>Well, it's all a big balancing act in the end, I'm still trying to figure out what works best (￣▽￣)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1079704?comment=7691578#comment-7691578"
"1679816105-260","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1079704/chapter-32-investments","Chapter 32 - Investments","","<p>Like a magic °˖✧◝(⁰▿⁰)◜✧˖°</p>
<p>&nbsp;</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1079704?comment=7690780#comment-7690780"
"1679816105-261","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1079704/chapter-32-investments","Chapter 32 - Investments","","<p>(っ˘ω˘ς )</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1079704?comment=7690998#comment-7690998"
"1679816105-262","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1079704/chapter-32-investments","Chapter 32 - Investments","","<p>Damn right!</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1079704?comment=7691761#comment-7691761"
"1679816105-263","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1079704/chapter-32-investments","Chapter 32 - Investments","","<p>It would go a long way to protect him but it would also be an hindrance to carry when the skeleton is hidden in the storage, that's why they didn't buy anything for him, thanks for reading <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)ｂ</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1079704?comment=7693489#comment-7693489"
"1679816231-264","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1080554/chapter-33-end-of-leisure","Chapter 33 - End of leisure","","<p>*cough*</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1080554?comment=7696668#comment-7696668"
"1679816231-265","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1080554/chapter-33-end-of-leisure","Chapter 33 - End of leisure","","<p>To burn down boats, of course (｀∀´)Ψ</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1080554?comment=7696916#comment-7696916"
"1679816231-266","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1080554/chapter-33-end-of-leisure","Chapter 33 - End of leisure","","<p>You need at least that if you want to tread these waters. Or do you want to fight the giant flame crabs on a sloop, cabin boy? (ಠﭛ●)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1080554?comment=7700056#comment-7700056"
"1679816231-267","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1080554/chapter-33-end-of-leisure","Chapter 33 - End of leisure","","<p>Well, I don't want to spoil the later chapters, but there's a reason this ship needs to have as much available wood as possible, so this was the bigger decisive factor, though with enough magic, all options could work, if we're being honest (｡•̀ᴗ-)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1080554?comment=7703276#comment-7703276"
"1679816375-268","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1081447/chapter-34-saint-of-the-sea","Chapter 34 - Saint Of the Sea","","<div>
<p><strong>You have learned the Passive : 'Faster than you'd believe' ! </strong></p>
<p><strong>( ✧Д✧)</strong></p>
</div>","2 months  ago","https://www.royalroad.com/fiction/chapter/1081447?comment=7703246#comment-7703246"
"1679816375-269","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1081447/chapter-34-saint-of-the-sea","Chapter 34 - Saint Of the Sea","","<p>Nice catch *2 <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)b</span></span></p>
<p><span style=""font-size: 0.9em""><span style=""font-weight: 400"">૮⸝⸝&gt; ̫ &lt;⸝⸝ ა</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1081447?comment=7703413#comment-7703413"
